Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2019-09-10 02:30:09;"Chest and Triceps";"Triceps Extension";1;18;kg;15;;;;0;"";
2019-09-10 02:30:09;"Chest and Triceps";"Triceps Extension";2;23;kg;8;;;;0;;
2019-09-10 02:30:09;"Chest and Triceps";"Triceps Extension";3;23;kg;8;;;;0;;
2019-09-10 02:30:09;"Chest and Triceps";"Triceps Extension";4;23;kg;8;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";1;39;kg;8;;;;0;"";""
2019-09-12 15:46:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";2;45;kg;7;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";3;45;kg;7;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";4;45;kg;8;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Pull Up";1;0;kg;4;;;;0;"";
2019-09-12 15:46:42;"Back, Core, Biceps";"Pull Up";2;0;kg;4;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Pull Up";3;0;kg;4;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Plank";1;;;;;;mi.;45;"";
2019-09-12 15:46:42;"Back, Core, Biceps";"Plank";2;;;;;;mi.;45;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Plank";3;;;;;;mi.;45;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Back Extension";1;;;15;;;;0;"";
2019-09-12 15:46:42;"Back, Core, Biceps";"Back Extension";2;;;15;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Back Extension";3;;;15;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Seated Row (Machine)";1;39;kg;8;;;;0;"";
2019-09-12 15:46:42;"Back, Core, Biceps";"Seated Row (Machine)";2;45;kg;6;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Seated Row (Machine)";3;45;kg;6;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Bicep Curl (Cable)";1;18;kg;15;;;;0;"";
2019-09-12 15:46:42;"Back, Core, Biceps";"Bicep Curl (Cable)";2;18;kg;15;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Bicep Curl (Cable)";3;18;kg;6;;;;0;;
2019-09-12 15:46:42;"Back, Core, Biceps";"Bicep Curl (Cable)";4;18;kg;6;;;;0;;
2019-09-14 09:00:53;"Leg";"Deadlift (Barbell)";1;30;kg;12;;;;0;"";""
2019-09-14 09:00:53;"Leg";"Deadlift (Barbell)";2;50;kg;8;;;;0;;
2019-09-14 09:00:53;"Leg";"Deadlift (Barbell)";3;50;kg;8;;;;0;;
2019-09-14 09:00:53;"Leg";"Deadlift (Barbell)";4;50;kg;6;;;;0;;
2019-09-14 09:00:53;"Leg";"Leg Press";1;40;kg;12;;;;0;"";
2019-09-14 09:00:53;"Leg";"Leg Press";2;80;kg;12;;;;0;;
2019-09-14 09:00:53;"Leg";"Leg Press";3;80;kg;8;;;;0;;
2019-09-14 09:00:53;"Leg";"Leg Press";4;80;kg;8;;;;0;;
2019-09-15 10:07:50;"Shoulder";"Pull Up";1;0;kg;6;;;;0;"";""
2019-09-15 10:07:50;"Shoulder";"Pull Up";2;0;kg;4;;;;0;;
2019-09-15 10:07:50;"Shoulder";"Pull Up";3;0;kg;6;;;;0;;
2019-09-15 10:07:50;"Shoulder";"Shoulder Press (Machine)";1;40;kg;8;;;;0;"";
2019-09-15 10:07:50;"Shoulder";"Shoulder Press (Machine)";2;40;kg;16;;;;0;;
2019-09-15 10:07:50;"Shoulder";"Shoulder Press (Machine)";3;40;kg;16;;;;0;;
2019-09-15 10:07:50;"Shoulder";"Plank";1;;;;;;mi.;60;"";
2019-09-15 10:07:50;"Shoulder";"Plank";2;;;;;;mi.;60;;
2019-09-15 10:07:50;"Shoulder";"Plank";3;;;;;;mi.;45;;
2019-09-15 10:07:50;"Shoulder";"Lateral Raise (Cable)";1;3.5;kg;12;;;;0;"";
2019-09-15 10:07:50;"Shoulder";"Lateral Raise (Cable)";2;3.5;kg;10;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Lat Pulldown (Cable)";1;39;kg;15;;;;0;"";""
2019-09-17 15:33:01;"Back, Core, Biceps";"Lat Pulldown (Cable)";2;45;kg;12;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Lat Pulldown (Cable)";3;52;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Lat Pulldown (Cable)";4;52;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Lat Pulldown (Cable)";5;52;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Pull Up";1;0;kg;4;;;;0;"";
2019-09-17 15:33:01;"Back, Core, Biceps";"Pull Up";2;0;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Pull Up";3;0;kg;3;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Seated Row (Machine)";1;39;kg;8;;;;0;"";
2019-09-17 15:33:01;"Back, Core, Biceps";"Seated Row (Machine)";2;45;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Seated Row (Machine)";3;45;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Seated Row (Machine)";4;45;kg;4;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Bicep Curl (Cable)";1;15;kg;8;;;;0;"";
2019-09-17 15:33:01;"Back, Core, Biceps";"Bicep Curl (Cable)";2;18;kg;8;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Bicep Curl (Cable)";3;15;kg;8;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Bicep Curl (Cable)";4;15;kg;10;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";1;;;15;;;;0;"";
2019-09-17 15:33:01;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";2;;;15;;;;0;;
2019-09-17 15:33:01;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";3;;;15;;;;0;;
2019-09-18 14:59:35;"Chest and Triceps";"Plank";1;;;;;;mi.;60;"";""
2019-09-18 14:59:35;"Chest and Triceps";"Plank";2;;;;;;mi.;60;;
2019-09-18 14:59:35;"Chest and Triceps";"Plank";3;;;;;;mi.;60;;
2019-09-18 14:59:35;"Chest and Triceps";"Deadlift (Barbell)";1;30;kg;8;;;;0;"";
2019-09-18 14:59:35;"Chest and Triceps";"Deadlift (Barbell)";2;50;kg;6;;;;0;;
2019-09-18 14:59:35;"Chest and Triceps";"Deadlift (Barbell)";3;50;kg;6;;;;0;;
2019-09-18 14:59:35;"Chest and Triceps";"Deadlift (Barbell)";4;50;kg;4;;;;0;;
2019-09-18 14:59:35;"Chest and Triceps";"Leg Press";1;40;kg;15;;;;0;"";
2019-09-18 14:59:35;"Chest and Triceps";"Leg Press";2;80;kg;12;;;;0;;
2019-09-18 14:59:35;"Chest and Triceps";"Leg Press";3;80;kg;15;;;;0;;
2019-09-22 04:41:55;"Morning Workout";"Push Up";1;0;kg;25;;;;0;"";""
2019-09-22 04:41:55;"Morning Workout";"Push Up";2;0;kg;15;;;;0;;
2019-09-22 04:41:55;"Morning Workout";"Push Up";3;0;kg;23;;;;0;;
2019-09-22 04:41:55;"Morning Workout";"Bench Dip";1;0;kg;15;;;;0;"";
2019-09-22 04:41:55;"Morning Workout";"Bench Dip";2;0;kg;20;;;;0;;
2019-09-22 04:41:55;"Morning Workout";"Bench Dip";3;0;kg;15;;;;0;;
2019-09-22 04:41:55;"Morning Workout";"Plank";1;;;;;;mi.;45;"";
2019-09-22 04:41:55;"Morning Workout";"Plank";2;;;;;;mi.;45;;
2019-09-22 04:41:55;"Morning Workout";"Plank";3;;;;;;mi.;45;;
2019-09-23 03:56:10;"Morning Workout";"Push Up";1;0;kg;15;;;;0;"";""
2019-09-23 03:56:10;"Morning Workout";"Push Up";2;0;kg;20;;;;0;;
2019-09-23 03:56:10;"Morning Workout";"Push Up";3;0;kg;20;;;;0;;
2019-09-23 03:56:10;"Morning Workout";"Bench Dip";1;0;kg;20;;;;0;"";
2019-09-23 03:56:10;"Morning Workout";"Bench Dip";2;0;kg;20;;;;0;;
2019-09-23 03:56:10;"Morning Workout";"Bench Dip";3;0;kg;20;;;;0;;
2019-09-23 03:56:10;"Morning Workout";"Plank";1;;;;;;mi.;45;"";
2019-09-23 03:56:10;"Morning Workout";"Plank";2;;;;;;mi.;50;;
2019-09-23 03:56:10;"Morning Workout";"Plank";3;;;;;;mi.;50;;
2019-09-24 03:07:49;"Morning Workout";"Push Up";1;0;kg;30;;;;0;"";""
2019-09-24 03:07:49;"Morning Workout";"Push Up";2;0;kg;11;;;;0;;
2019-09-24 03:07:49;"Morning Workout";"Push Up";3;0;kg;10;;;;0;;
2019-09-24 03:07:49;"Morning Workout";"Bench Dip";1;0;kg;15;;;;0;"";
2019-09-24 03:07:49;"Morning Workout";"Bench Dip";2;0;kg;20;;;;0;;
2019-09-24 03:07:49;"Morning Workout";"Bench Dip";3;0;kg;20;;;;0;;
2019-09-24 03:07:49;"Morning Workout";"Plank";1;;;;;;mi.;60;"";
2019-09-24 03:07:49;"Morning Workout";"Plank";2;;;;;;mi.;52;;
2019-09-24 03:07:49;"Morning Workout";"Plank";3;;;;;;mi.;45;;
2019-09-25 01:43:13;"Morning Workout";"Push Up";1;0;kg;15;;;;0;"";""
2019-09-25 01:43:13;"Morning Workout";"Push Up";2;0;kg;20;;;;0;;
2019-09-25 01:43:13;"Morning Workout";"Push Up";3;0;kg;15;;;;0;;
2019-09-25 01:43:13;"Morning Workout";"Plank";1;;;;;;mi.;50;"";
2019-09-25 01:43:13;"Morning Workout";"Plank";2;;;;;;mi.;50;;
2019-09-25 01:43:13;"Morning Workout";"Plank";3;;;;;;mi.;51;;
2019-09-27 03:47:16;"Morning Workout";"Push Up";1;0;kg;35;;;;0;"";""
2019-09-27 03:47:16;"Morning Workout";"Push Up";2;0;kg;10;;;;0;;
2019-09-27 03:47:16;"Morning Workout";"Push Up";3;0;kg;8;;;;0;;
2019-09-27 03:47:16;"Morning Workout";"Plank";1;;;;;;mi.;60;"";
2019-09-27 03:47:16;"Morning Workout";"Plank";2;;;;;;mi.;60;;
2019-09-27 03:47:16;"Morning Workout";"Plank";3;;;;;;mi.;45;;
2019-09-27 03:47:16;"Morning Workout";"Triceps Dip";1;;;20;;;;0;"";
2019-09-27 03:47:16;"Morning Workout";"Triceps Dip";2;;;20;;;;0;;
2019-09-27 03:47:16;"Morning Workout";"Triceps Dip";3;;;20;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Press (Machine)";1;30;kg;15;;;;0;"";""
2019-10-01 13:08:52;"Chest and Triceps";"Chest Press (Machine)";2;60;kg;15;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Press (Machine)";3;65;kg;4;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Press (Machine)";4;60;kg;4;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Fly";1;45;kg;15;;;;0;"";
2019-10-01 13:08:52;"Chest and Triceps";"Chest Fly";2;73;kg;8;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Fly";3;79;kg;8;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Chest Fly";4;79;kg;10;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Plank";1;;;;;;mi.;60;"";
2019-10-01 13:08:52;"Chest and Triceps";"Plank";2;;;;;;mi.;60;;
2019-10-01 13:08:52;"Chest and Triceps";"Plank";3;;;;;;mi.;60;;
2019-10-01 13:08:52;"Chest and Triceps";"Triceps Extension";1;18;kg;8;;;;0;"";
2019-10-01 13:08:52;"Chest and Triceps";"Triceps Extension";2;18;kg;8;;;;0;;
2019-10-01 13:08:52;"Chest and Triceps";"Triceps Extension";3;18;kg;8;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";1;45;kg;8;;;;0;"";""
2019-10-02 15:06:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";2;52;kg;6;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";3;52;kg;6;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Lat Pulldown (Cable)";4;52;kg;8;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Pull Up";1;0;kg;10;;;;0;"";
2019-10-02 15:06:42;"Back, Core, Biceps";"Pull Up";2;0;kg;5;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Pull Up";3;0;kg;3;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Seated Row (Machine)";1;39;kg;12;;;;0;"";
2019-10-02 15:06:42;"Back, Core, Biceps";"Seated Row (Machine)";2;45;kg;6;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Seated Row (Machine)";3;45;kg;4;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Seated Row (Machine)";4;45;kg;4;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Bicep Curl (Cable)";1;15;kg;12;;;;0;"";
2019-10-02 15:06:42;"Back, Core, Biceps";"Bicep Curl (Cable)";2;18;kg;8;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Bicep Curl (Cable)";3;18;kg;4;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Bicep Curl (Cable)";4;15;kg;10;;;;0;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Plank";1;;;;;;mi.;60;"";
2019-10-02 15:06:42;"Back, Core, Biceps";"Plank";2;;;;;;mi.;60;;
2019-10-02 15:06:42;"Back, Core, Biceps";"Plank";3;;;;;;mi.;63;;
2019-10-15 14:31:30;"Leg";"Deadlift (Barbell)";1;30;kg;8;;;;0;"";""
2019-10-15 14:31:30;"Leg";"Deadlift (Barbell)";2;50;kg;4;;;;0;;
2019-10-15 14:31:30;"Leg";"Deadlift (Barbell)";3;50;kg;4;;;;0;;
2019-10-15 14:31:30;"Leg";"Deadlift (Barbell)";4;50;kg;4;;;;0;;
2019-10-15 14:31:30;"Leg";"Leg Press";1;40;kg;15;;;;0;"";
2019-10-15 14:31:30;"Leg";"Leg Press";2;80;kg;8;;;;0;;
2019-10-15 14:31:30;"Leg";"Leg Press";3;80;kg;12;;;;0;;
2019-10-15 14:31:30;"Leg";"Leg Press";4;80;kg;12;;;;0;;
2019-10-15 14:31:30;"Leg";"Plank";1;;;;;;mi.;60;"";
2019-10-15 14:31:30;"Leg";"Plank";2;;;;;;mi.;60;;
2019-10-15 14:31:30;"Leg";"Plank";3;;;;;;mi.;60;;
2019-10-19 07:51:03;"Chest and Triceps";"Plank";1;;;;;;mi.;60;"";""
2019-10-19 07:51:03;"Chest and Triceps";"Plank";2;;;;;;mi.;60;;
2019-10-19 07:51:03;"Chest and Triceps";"Plank";3;;;;;;mi.;60;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Fly";1;45;kg;15;;;;0;"";
2019-10-19 07:51:03;"Chest and Triceps";"Chest Fly";2;73;kg;10;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Fly";3;79;kg;5;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Fly";4;79;kg;8;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Press (Machine)";1;40;kg;12;;;;0;"";
2019-10-19 07:51:03;"Chest and Triceps";"Chest Press (Machine)";2;60;kg;8;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Press (Machine)";3;60;kg;4;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Chest Press (Machine)";4;60;kg;5;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Triceps Extension";1;18;kg;8;;;;0;"";
2019-10-19 07:51:03;"Chest and Triceps";"Triceps Extension";2;18;kg;8;;;;0;;
2019-10-19 07:51:03;"Chest and Triceps";"Triceps Extension";3;18;kg;8;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Pull Up";1;0;kg;7;;;;0;"";""
2019-10-20 06:54:48;"Shoulder";"Pull Up";2;0;kg;5;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Pull Up";3;0;kg;5;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Shoulder Press (Machine)";1;30;kg;12;;;;0;"";
2019-10-20 06:54:48;"Shoulder";"Shoulder Press (Machine)";2;40;kg;15;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Shoulder Press (Machine)";3;50;kg;8;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Shoulder Press (Machine)";4;50;kg;8;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Shoulder Press (Machine)";5;50;kg;8;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Plank";1;;;;;;mi.;70;"";
2019-10-20 06:54:48;"Shoulder";"Plank";2;;;;;;mi.;55;;
2019-10-20 06:54:48;"Shoulder";"Plank";3;;;;;;mi.;70;;
2019-10-20 06:54:48;"Shoulder";"Front Raise (Dumbbell)";1;3;kg;12;;;;0;"";
2019-10-20 06:54:48;"Shoulder";"Front Raise (Dumbbell)";2;5;kg;13;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Front Raise (Dumbbell)";3;5;kg;13;;;;0;;
2019-10-20 06:54:48;"Shoulder";"Front Raise (Dumbbell)";4;6;kg;8;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Lat Pulldown (Cable)";1;45;kg;8;;;;0;"";""
2019-10-21 15:23:21;"Back, Core, Biceps";"Lat Pulldown (Cable)";2;52;kg;8;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Lat Pulldown (Cable)";3;52;kg;3;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Lat Pulldown (Cable)";4;52;kg;5;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Pull Up";1;0;kg;7;;;;0;"";
2019-10-21 15:23:21;"Back, Core, Biceps";"Pull Up";2;0;kg;5;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Pull Up";3;0;kg;4;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Seated Row (Machine)";1;39;kg;12;;;;0;"";
2019-10-21 15:23:21;"Back, Core, Biceps";"Seated Row (Machine)";2;45;kg;6;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Seated Row (Machine)";3;45;kg;8;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Seated Row (Machine)";4;45;kg;8;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Bicep Curl (Cable)";1;12;kg;12;;;;0;"";
2019-10-21 15:23:21;"Back, Core, Biceps";"Bicep Curl (Cable)";2;17;kg;4;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Bicep Curl (Cable)";3;17;kg;4;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Bicep Curl (Cable)";4;17;kg;5;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";1;;;20;;;;0;"";
2019-10-21 15:23:21;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";2;;;20;;;;0;;
2019-10-21 15:23:21;"Back, Core, Biceps";"Knee Raise (Captain's Chair)";3;;;25;;;;0;;
2019-10-24 12:41:04;"Leg";"Deadlift (Barbell)";1;40;kg;12;;;;0;"";""
2019-10-24 12:41:04;"Leg";"Deadlift (Barbell)";2;60;kg;4;;;;0;;
2019-10-24 12:41:04;"Leg";"Deadlift (Barbell)";3;60;kg;4;;;;0;;
2019-10-24 12:41:04;"Leg";"Deadlift (Barbell)";4;60;kg;3;;;;0;;
2019-10-24 12:41:04;"Leg";"Leg Press";1;80;kg;15;;;;0;"";
2019-10-24 12:41:04;"Leg";"Leg Press";2;80;kg;15;;;;0;;
2019-10-24 12:41:04;"Leg";"Leg Press";3;80;kg;12;;;;0;;
2019-10-24 12:41:04;"Leg";"Flat Leg Raise";1;;;20;;;;0;"";
2019-10-24 12:41:04;"Leg";"Flat Leg Raise";2;;;20;;;;0;;
2019-10-24 12:41:04;"Leg";"Flat Leg Raise";3;;;20;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Plank";1;;;;;;mi.;75;"";""
2019-10-26 07:49:26;"Chest and Triceps";"Plank";2;;;;;;mi.;60;;
2019-10-26 07:49:26;"Chest and Triceps";"Plank";3;;;;;;mi.;60;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Fly";1;52;kg;12;;;;0;"";
2019-10-26 07:49:26;"Chest and Triceps";"Chest Fly";2;79;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Fly";3;79;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Fly";4;79;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Press (Machine)";1;40;kg;15;;;;0;"";
2019-10-26 07:49:26;"Chest and Triceps";"Chest Press (Machine)";2;60;kg;12;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Press (Machine)";3;70;kg;3;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Chest Press (Machine)";4;60;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Triceps Extension";1;18;kg;12;;;;0;"";
2019-10-26 07:49:26;"Chest and Triceps";"Triceps Extension";2;20;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Triceps Extension";3;20;kg;8;;;;0;;
2019-10-26 07:49:26;"Chest and Triceps";"Triceps Extension";4;20;kg;8;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Pull Up";1;0;kg;6;;;;0;"";""
2019-10-27 15:30:29;"Shoulder";"Pull Up";2;0;kg;3;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Pull Up";3;0;kg;3;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Shoulder Press (Machine)";1;30;kg;12;;;;0;"";
2019-10-27 15:30:29;"Shoulder";"Shoulder Press (Machine)";2;40;kg;12;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Shoulder Press (Machine)";3;50;kg;10;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Shoulder Press (Machine)";4;55;kg;6;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Shoulder Press (Machine)";5;55;kg;3;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Front Raise (Dumbbell)";1;3;kg;12;;;;0;"";
2019-10-27 15:30:29;"Shoulder";"Front Raise (Dumbbell)";2;6;kg;8;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Front Raise (Dumbbell)";3;6;kg;10;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Front Raise (Dumbbell)";4;6;kg;12;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Knee Raise (Captain's Chair)";1;;;20;;;;0;"";
2019-10-27 15:30:29;"Shoulder";"Knee Raise (Captain's Chair)";2;;;15;;;;0;;
2019-10-27 15:30:29;"Shoulder";"Knee Raise (Captain's Chair)";3;;;20;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Pull Up";1;0;kg;6;;;;0;"";""
2019-11-02 07:24:34;"Back, Core, Biceps";"Pull Up";2;0;kg;4;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Pull Up";3;0;kg;3;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Seated Row (Machine)";1;39;kg;8;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Bicep Curl (Cable)";1;12;kg;8;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Bicep Curl (Cable)";2;17;kg;6;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Bicep Curl (Cable)";3;17;kg;5;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Bicep Curl (Cable)";4;17;kg;5;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Flat Leg Raise";1;;;25;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Flat Leg Raise";2;;;15;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Flat Leg Raise";3;;;15;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Fly";1;52;kg;12;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Fly";2;78;kg;8;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Fly";3;78;kg;10;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Fly";4;82;kg;3;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Press (Machine)";1;40;kg;12;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Press (Machine)";2;60;kg;3;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Press (Machine)";3;60;kg;3;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Chest Press (Machine)";4;60;kg;3;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Triceps Extension";1;18;kg;12;;;;0;"";
2019-11-02 07:24:34;"Back, Core, Biceps";"Triceps Extension";2;20;kg;6;;;;0;;
2019-11-02 07:24:34;"Back, Core, Biceps";"Triceps Extension";3;20;kg;6;;;;0;;
2019-11-03 09:24:00;"Leg";"Deadlift (Barbell)";1;40;kg;10;;;;0;"";""
2019-11-03 09:24:00;"Leg";"Deadlift (Barbell)";2;60;kg;3;;;;0;;
